,Ticker,Date,Time,Open,High,Low,Close,Volume,Open_Interest
1229397,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:16:59,1335.25,1335.25,1335.25,1335.25,20,1340
1229398,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:17:59,1335.25,1363.15,1335.25,1363.15,40,1340
1229399,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:18:59,1363.15,1363.15,1270.0,1270.0,100,1340
1229400,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:20:59,1270.0,1272.15,1245.45,1272.15,100,1420
1229401,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:22:59,1272.15,1272.15,1225.7,1225.7,20,1420
1229402,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:24:59,1225.7,1256.55,1225.7,1256.55,40,1480
1229403,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:25:59,1256.55,1266.75,1250.0,1250.0,200,1480
1229404,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:26:59,1250.0,1250.0,1237.35,1237.35,1040,1640
1229405,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:27:59,1237.35,1237.35,1222.2,1233.5,360,1640
1229406,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:28:59,1233.5,1233.5,1232.0,1233.5,40,1640
1229407,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:29:59,1233.5,1233.5,1230.0,1230.0,20,2740
1229408,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:30:59,1230.0,1230.0,1206.1,1206.1,120,2740
1229409,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:31:59,1206.1,1212.0,1170.35,1170.35,400,2740
1229410,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:32:59,1145.2,1170.05,1135.7,1135.9,1060,2920
1229411,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:33:59,1135.9,1140.0,1124.9,1126.05,560,2920
1229412,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:34:59,1126.05,1139.75,1122.2,1124.2,180,2920
1229413,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:35:59,1124.2,1152.0,1124.2,1152.0,40,2460
1229414,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:36:59,1152.0,1160.0,1152.0,1160.0,260,2460
1229415,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:37:59,1160.0,1170.0,1160.0,1165.4,160,2460
1229416,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:38:59,1165.4,1165.4,1146.9,1150.0,40,2460
1229417,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:39:59,1150.0,1150.0,1137.15,1137.15,20,2460
1229418,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:41:59,1137.15,1137.15,1125.45,1136.1,40,2600
1229419,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:42:59,1136.1,1166.1,1136.1,1166.1,60,2600
1229420,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:43:59,1166.1,1166.1,1166.1,1166.1,60,2600
1229421,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:45:59,1166.1,1166.1,1147.1,1147.1,60,2680
1229422,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:46:59,1147.1,1170.75,1147.1,1164.1,40,2680
1229423,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:48:59,1164.1,1165.05,1164.1,1165.05,40,2760
1229424,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:49:59,1165.05,1165.05,1150.75,1150.75,20,2760
1229425,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:50:59,1150.75,1163.0,1142.55,1163.0,100,2520
1229426,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:51:59,1163.0,1163.0,1147.0,1147.0,40,2520
1229427,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:52:59,1147.0,1150.0,1147.0,1150.0,700,2520
1229428,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:54:59,1150.0,1150.0,1120.05,1120.05,20,3180
1229429,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:55:59,1120.05,1125.0,1092.8,1105.1,80,3180
1229430,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:56:59,1105.1,1123.5,1105.1,1120.0,320,3240
1229431,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:57:59,1120.0,1124.15,1115.6,1124.15,80,3240
1229432,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:58:59,1124.15,1126.05,1113.75,1113.75,40,3240
1229433,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,09:59:59,1113.75,1115.45,1102.2,1102.2,60,3540
1229434,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,10:00:59,1102.2,1102.2,1051.05,1052.4,180,3540
1229435,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,10:01:59,1052.4,1069.1,1052.4,1060.1,160,3540
1229436,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,10:02:59,1060.1,1073.9,1052.0,1073.9,40,3680
1229437,BANKNIFTY04JUN2021000PE.NFO,2020-06-01,10:03:59,1073.9,1087.0,1073.9,1076.45,380,3680
