,Ticker,Date,Time,Open,High,Low,Close,Volume,Open_Interest
1093167,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:15:59,8.4,12.6,7.05,7.45,33160,177740
1093168,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:16:59,7.7,8.45,7.25,8.4,25280,177740
1093169,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:17:59,8.4,8.7,8.15,8.15,11480,173720
1093170,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:18:59,8.2,8.3,7.7,7.7,11540,173720
1093171,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:19:59,7.75,7.75,7.4,7.5,8440,173720
1093172,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:20:59,7.55,8.45,7.35,8.2,14520,178120
1093173,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:21:59,8.9,11.9,8.9,11.35,33440,178120
1093174,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:22:59,11.35,11.8,10.65,10.85,6580,178120
1093175,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:23:59,10.65,10.75,9.25,9.65,18340,169480
1093176,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:24:59,9.55,9.95,9.05,9.7,10560,169480
1093177,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:25:59,9.75,10.2,9.75,10.05,5880,169480
1093178,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:26:59,10.05,10.45,10.0,10.15,5880,164900
1093179,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:27:59,10.05,10.15,9.7,9.75,4540,164900
1093180,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:28:59,9.75,10.2,9.75,10.15,1360,164900
1093181,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:29:59,10.15,10.4,10.0,10.1,3840,161480
1093182,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:30:59,10.1,10.55,9.85,10.2,18660,161480
1093183,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:31:59,10.2,10.45,9.05,9.15,9240,161480
1093184,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:32:59,9.0,9.45,8.8,9.3,5660,171780
1093185,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:33:59,9.3,9.4,8.95,9.05,7660,171780
1093186,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:34:59,9.05,9.15,8.85,9.0,2960,171780
1093187,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:35:59,9.0,9.15,8.95,9.0,2380,169800
1093188,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:36:59,8.95,9.1,8.9,9.1,1780,169800
1093189,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:37:59,9.1,9.2,8.9,9.05,4840,169800
1093190,BANKNIFTY04JUN2016500PE.NFO,2020-06-01,09:38:59,9.05,9.2,8.85,9.05,6980,169740
