,Ticker,Date,Time,Open,High,Low,Close,Volume,Open_Interest
1137182,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:15:59,1445.3,1445.3,1436.05,1436.05,60,4440
1137183,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:17:59,1436.05,1600.95,1436.05,1600.95,20,4400
1137184,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:18:59,1600.95,1659.9,1600.95,1659.9,20,4400
1137185,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:19:59,1666.0,1670.4,1666.0,1670.25,120,4400
1137186,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:20:59,1670.25,1722.5,1670.25,1722.5,60,4340
1137187,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:22:59,1722.5,1750.0,1722.5,1750.0,20,4340
1137188,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:25:59,1750.0,1750.0,1710.1,1710.1,20,4360
1137189,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:26:59,1710.1,1750.0,1710.1,1750.0,40,4380
1137190,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:28:59,1750.0,1750.0,1730.0,1730.0,60,4380
1137191,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:30:59,1730.0,1760.0,1730.0,1760.0,20,4360
1137192,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:32:59,1760.0,1854.9,1760.0,1854.8,480,4340
1137193,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:45:59,1854.8,1854.8,1820.0,1820.0,20,4140
1137194,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:46:59,1820.0,1820.0,1790.0,1790.0,40,4140
1137195,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:51:59,1790.0,1825.0,1790.0,1825.0,20,4160
1137196,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,09:56:59,1825.0,1849.6,1825.0,1849.6,40,4160
1137197,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:00:59,1849.6,1912.6,1849.6,1912.6,40,4160
1137198,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:04:59,1912.6,1912.6,1883.95,1883.95,20,4180
1137199,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:06:59,1883.95,1883.95,1865.0,1865.0,180,4180
1137200,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:07:59,1865.0,1865.0,1860.9,1860.9,20,4180
1137201,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:09:59,1860.9,1860.9,1850.0,1850.0,60,4340
1137202,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:14:59,1850.0,1850.0,1850.0,1850.0,20,4280
1137203,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:17:59,1850.0,1850.0,1799.0,1799.0,440,4280
1137204,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:19:59,1799.0,1799.0,1742.65,1784.55,500,4280
1137205,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:21:59,1784.55,1784.55,1765.8,1765.8,120,4420
1137206,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:22:59,1765.8,1775.0,1765.8,1775.0,140,4420
1137207,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:23:59,1775.0,1800.1,1775.0,1800.1,60,4420
1137208,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:29:59,1800.1,1809.95,1800.1,1809.95,20,4280
1137209,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:35:59,1809.95,1809.95,1781.0,1781.0,100,4160
1137210,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:44:59,1781.0,1799.0,1781.0,1799.0,520,4220
1137211,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:45:59,1799.0,1814.9,1799.0,1814.9,40,4240
1137212,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:57:59,1814.9,1837.35,1814.9,1819.0,40,4220
1137213,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,10:59:59,1819.0,1834.7,1819.0,1834.7,40,4020
1137214,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:14:59,1834.7,1834.7,1801.0,1801.0,40,4000
1137215,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:22:59,1801.0,1808.2,1801.0,1808.2,20,3960
1137216,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:25:59,1808.2,1830.75,1808.2,1830.75,60,3980
1137217,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:26:59,1830.75,1836.4,1830.75,1836.4,20,3960
1137218,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:28:59,1836.4,1836.4,1804.95,1804.95,20,3960
1137219,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:36:59,1804.95,1877.55,1804.95,1877.55,40,3960
1137220,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:41:59,1877.55,1877.55,1843.1,1843.1,20,3940
1137221,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:43:59,1843.1,1854.15,1843.1,1854.15,40,3940
1137222,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:45:59,1854.15,1893.5,1854.15,1893.5,20,3980
1137223,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:48:59,1893.5,1893.5,1864.4,1864.4,20,3940
1137224,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,11:55:59,1864.4,1864.4,1837.25,1837.25,20,3940
1137225,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:08:59,1837.25,1911.95,1837.25,1911.95,100,3940
1137226,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:10:59,1911.95,1953.35,1911.95,1953.35,100,3940
1137227,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:15:59,1953.35,1989.0,1953.35,1989.0,80,3840
1137228,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:16:59,1989.0,2009.95,1989.0,2009.95,80,3840
1137229,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:18:59,2009.95,2010.0,2009.95,2009.95,40,3840
1137230,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:24:59,2009.95,2009.95,1980.0,1980.0,80,3860
1137231,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:26:59,1980.0,1980.0,1962.0,1962.0,60,3860
1137232,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:27:59,1962.0,1962.0,1952.8,1952.85,60,3780
1137233,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:30:59,1952.85,1952.85,1930.0,1930.0,20,3760
1137234,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:41:59,1920.0,1920.0,1920.0,1920.0,40,3760
1137235,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:43:59,1920.0,1920.0,1862.4,1862.4,60,3700
1137236,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,12:52:59,1862.4,1920.25,1862.4,1920.25,20,3680
1137237,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:01:59,1920.25,1920.25,1917.1,1917.1,20,3660
1137238,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:06:59,1917.1,1917.1,1906.7,1906.7,40,3660
1137239,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:11:59,1906.7,1913.35,1906.7,1913.35,40,3680
1137240,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:15:59,1913.35,1915.0,1913.35,1915.0,20,3700
1137241,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:20:59,1915.0,1915.0,1907.0,1907.0,40,3660
1137242,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:22:59,1907.0,1907.0,1886.05,1886.05,120,3660
1137243,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:25:59,1886.05,1886.05,1850.0,1850.0,200,3760
1137244,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:28:59,1850.0,1904.0,1850.0,1904.0,120,3760
1137245,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:37:59,1904.0,1904.0,1876.0,1876.0,240,3600
1137246,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:38:59,1876.0,1876.0,1800.0,1800.0,20,3600
1137247,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:39:59,1800.0,1800.0,1760.0,1760.0,600,3820
1137248,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:42:59,1760.0,1760.0,1715.55,1715.55,20,4320
1137249,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:45:59,1715.55,1722.0,1687.45,1687.45,120,4320
1137250,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:50:59,1687.45,1690.0,1687.45,1690.0,20,4300
1137251,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:54:59,1690.0,1690.0,1620.0,1620.0,20,3980
1137252,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,13:57:59,1620.0,1708.0,1620.0,1708.0,20,3980
1137253,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:03:59,1708.0,1708.0,1700.0,1700.0,100,3980
1137254,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:04:59,1700.0,1700.0,1680.0,1680.0,20,3980
1137255,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:13:59,1640.0,1640.3,1640.0,1640.3,100,3980
1137256,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:19:59,1640.3,1665.0,1640.3,1665.0,20,3940
1137257,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:20:59,1665.0,1665.0,1665.0,1665.0,20,3940
1137258,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:24:59,1665.0,1731.0,1665.0,1731.0,20,3940
1137259,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:28:59,1731.0,1761.1,1731.0,1761.1,20,3940
1137260,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:45:59,1761.1,1770.25,1761.1,1770.25,40,3940
1137261,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:46:59,1770.25,1789.0,1770.25,1789.0,60,3940
1137262,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:47:59,1789.0,1791.15,1789.0,1791.15,20,3940
1137263,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:54:59,1791.15,1792.3,1791.15,1792.3,40,3940
1137264,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:58:59,1792.3,1792.3,1767.9,1767.9,40,3940
1137265,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,14:59:59,1767.9,1767.9,1740.0,1740.0,60,3940
1137266,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,15:01:59,1740.0,1769.15,1740.0,1769.15,20,3880
1137267,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,15:03:59,1769.15,1787.05,1769.15,1787.05,20,3880
1137268,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,15:13:59,1787.05,1787.05,1768.85,1768.85,20,3860
1137269,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,15:14:59,1768.85,1790.25,1768.85,1790.25,20,3860
1137270,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,15:17:59,1790.25,1790.25,1751.3,1751.3,40,3860
1137271,BANKNIFTY04JUN2018200CE.NFO,2020-06-01,15:25:59,1751.3,1759.6,1743.7,1743.7,60,3880
3436822,BANKNIFTY11JUN2018200CE.NFO,2020-06-01,11:50:59,2099.8,2099.8,2099.8,2099.8,40,0
3436823,BANKNIFTY11JUN2018200CE.NFO,2020-06-01,14:46:59,2099.8,2099.8,1800.0,1800.0,20,40
3436824,BANKNIFTY11JUN2018200CE.NFO,2020-06-01,14:56:59,1800.0,1800.0,1800.0,1800.0,20,40
8315599,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,09:16:59,1869.15,1923.65,1869.15,1923.65,60,1240
8315600,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,09:18:59,1923.65,1961.25,1923.65,1961.25,20,1240
8315601,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,09:19:59,1961.25,2000.0,1961.25,2000.0,20,1240
8315602,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,09:20:59,2000.0,2015.45,2000.0,2015.45,20,1280
8315603,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,09:31:59,2015.45,2078.1,2015.45,2078.1,20,1260
8315604,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,10:20:59,2078.1,2078.1,2003.65,2003.65,20,1260
8315605,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,11:36:59,2003.65,2153.05,2003.65,2153.05,20,1280
8315606,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,12:26:59,2153.05,2234.1,2153.05,2234.1,20,1280
8315607,BANKNIFTY25JUN2018200CE.NFO,2020-06-01,15:01:59,2234.1,2234.1,2097.55,2097.55,20,1260
