,Ticker,Date,Time,Open,High,Low,Close,Volume,Open_Interest
1201476,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:15:59,609.85,686.0,601.35,601.35,16180,22220
1201477,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:16:59,605.25,605.25,550.2,581.85,13200,22220
1201478,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:17:59,581.65,591.7,569.1,569.1,12300,32140
1201479,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:18:59,572.0,572.0,523.0,533.25,11400,32140
1201480,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:19:59,527.1,535.3,519.85,519.85,19700,32140
1201481,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:20:59,524.3,524.3,491.55,495.0,34420,38460
1201482,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:21:59,495.45,495.45,467.05,469.1,34100,38460
1201483,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:22:59,468.55,504.95,464.2,501.4,25880,38460
1201484,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:23:59,494.0,509.55,490.0,502.0,28860,71020
1201485,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:24:59,504.4,505.95,490.35,502.1,25980,71020
1201486,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:25:59,505.6,517.2,495.7,500.0,28820,71020
1201487,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:26:59,497.4,505.0,485.3,486.85,16900,90140
1201488,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:27:59,478.2,498.15,478.2,489.75,12820,90140
1201489,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:28:59,491.4,502.65,488.0,500.35,13660,90140
1201490,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:29:59,496.4,501.0,485.3,490.05,15880,101700
1201491,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:30:59,490.0,492.9,473.35,476.6,16680,101700
1201492,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:31:59,477.4,477.4,435.0,435.0,27300,101700
1201493,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:32:59,430.85,445.2,422.25,427.55,36800,119860
1201494,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:33:59,426.0,438.25,412.25,432.35,34720,119860
1201495,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:34:59,427.35,434.65,419.3,432.7,28520,119860
1201496,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:35:59,430.0,442.5,426.9,432.55,28360,138200
1201497,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:36:59,432.15,445.65,432.15,444.3,18900,138200
1201498,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:37:59,443.95,450.85,435.9,439.0,19280,138200
1201499,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:38:59,438.2,443.85,431.0,440.0,18240,153660
1201500,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:39:59,435.0,437.85,415.05,430.65,23560,153660
1201501,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:40:59,428.2,428.2,411.6,423.95,27800,153660
1201502,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:41:59,424.45,434.45,420.2,431.2,29920,174940
1201503,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:42:59,433.1,446.8,429.05,444.95,33720,174940
1201504,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:43:59,445.25,453.95,440.05,447.9,47560,174940
1201505,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:44:59,445.0,448.5,436.25,441.65,27780,211160
1201506,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:45:59,440.15,444.9,431.65,444.9,13620,211160
1201507,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:46:59,445.1,453.2,444.8,450.35,17360,211160
1201508,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:47:59,447.05,447.05,436.5,444.2,21360,226060
1201509,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:48:59,443.3,452.45,443.25,447.15,17700,226060
1201510,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:49:59,446.6,448.0,438.1,442.85,9660,226060
1201511,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:50:59,443.0,447.9,436.0,440.0,17500,243860
1201512,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:51:59,437.0,437.15,425.05,431.25,19720,243860
1201513,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:52:59,435.0,441.8,430.05,440.05,27680,243860
1201514,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:53:59,440.05,445.5,429.85,433.45,23840,282060
1201515,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:54:59,430.0,432.0,403.05,417.5,40640,282060
1201516,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:55:59,415.85,418.9,390.0,404.1,42680,282060
1201517,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:56:59,403.25,422.3,400.25,422.3,43260,314240
1201518,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:57:59,420.1,420.1,409.3,418.05,12740,314240
1201519,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:58:59,419.75,420.05,411.0,417.05,15240,314240
1201520,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,09:59:59,415.5,419.35,402.2,405.0,10700,337000
1201521,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:00:59,406.25,408.55,368.95,388.05,39620,337000
1201522,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:01:59,388.05,388.05,380.2,382.9,21880,337000
1201523,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:02:59,380.35,396.95,378.0,391.25,30720,350880
1201524,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:03:59,392.85,400.25,390.5,394.95,21520,350880
1201525,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:04:59,395.0,398.55,392.5,396.1,15240,350880
1201526,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:05:59,395.55,403.4,394.95,400.9,13900,359940
1201527,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:06:59,400.0,422.35,400.0,422.35,27740,359940
1201528,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:07:59,417.45,425.65,410.15,415.2,30520,359940
1201529,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:08:59,416.2,416.5,408.85,412.9,10180,367820
1201530,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:09:59,413.9,422.1,412.75,419.9,14700,367820
1201531,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:10:59,418.5,421.7,405.1,406.0,12820,367820
1201532,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:11:59,405.9,412.2,401.55,410.65,11180,364760
1201533,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:12:59,410.65,425.0,410.65,416.95,11280,364760
1201534,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:13:59,417.9,427.6,417.9,423.3,15640,364760
1201535,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:14:59,425.2,425.85,414.25,417.3,11420,369340
1201536,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:15:59,416.75,426.65,414.5,424.65,12840,369340
1201537,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:16:59,424.65,439.9,424.45,438.05,25200,369340
1201538,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:17:59,439.95,443.6,430.0,435.0,15480,372640
1201539,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:18:59,434.35,447.9,431.8,447.9,14680,372640
1201540,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:19:59,447.95,471.95,447.95,452.95,46020,372640
1201541,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:20:59,452.5,456.0,442.45,455.0,18840,367260
1201542,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:21:59,454.35,464.8,453.6,464.8,19460,367260
1201543,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:22:59,467.0,468.3,446.6,446.6,18640,367260
1201544,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:23:59,447.2,447.65,437.5,444.0,18960,366260
1201545,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:24:59,445.0,455.0,442.65,454.15,7380,366260
1201546,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:25:59,455.0,460.0,447.8,449.15,8480,366260
1201547,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:26:59,450.0,450.0,445.0,449.95,6040,370540
1201548,BANKNIFTY04JUN2020000PE.NFO,2020-06-01,10:27:59,449.0,458.0,449.0,452.0,9660,370540
