,Ticker,Date,Time,Open,High,Low,Close,Volume,Open_Interest
1238308,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:15:59,19.5,39.85,13.0,35.5,61060,147080
1238309,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:16:59,35.8,43.5,30.3,42.1,77420,147080
1238310,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:17:59,40.55,47.4,40.55,47.4,91520,150420
1238311,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:18:59,47.8,76.95,47.6,75.15,88280,150420
1238312,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:19:59,77.35,101.3,77.35,100.95,116300,150420
1238313,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:20:59,101.1,118.55,93.8,99.5,101940,167380
1238314,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:21:59,98.55,99.25,81.7,88.6,97160,167380
1238315,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:22:59,88.7,89.9,76.0,76.0,84140,167380
1238316,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:23:59,75.95,82.55,75.35,75.35,46580,200580
1238317,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:24:59,75.55,79.45,74.4,75.1,46680,200580
1238318,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:25:59,73.6,74.65,68.6,74.65,47400,200580
1238319,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:26:59,75.0,78.95,73.5,78.95,36540,220800
1238320,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:27:59,79.9,81.6,75.9,77.05,47520,220800
1238321,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:28:59,77.25,77.55,67.75,68.25,49920,220800
1238322,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:29:59,68.85,69.7,65.1,66.2,35600,234040
1238323,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:30:59,66.2,71.25,65.85,70.55,42140,234040
1238324,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:31:59,71.05,82.0,70.15,82.0,39920,234040
1238325,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:32:59,83.45,86.55,78.55,84.4,65160,251800
1238326,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:33:59,84.85,86.5,76.55,78.3,54040,251800
1238327,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:34:59,78.55,80.65,75.65,75.75,40240,251800
1238328,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:35:59,76.05,76.25,70.25,74.15,28120,264680
1238329,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:36:59,74.8,74.8,70.2,70.5,31740,264680
1238330,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:37:59,70.8,74.4,69.55,73.2,27620,264680
1238331,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:38:59,73.75,74.65,70.15,72.15,25520,269920
1238332,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:39:59,72.1,78.15,71.9,73.7,45080,269920
1238333,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:40:59,74.25,78.3,73.95,74.3,29880,269920
1238334,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:41:59,74.5,76.5,71.6,72.2,19740,278720
1238335,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:42:59,72.3,72.65,67.85,67.95,28940,278720
1238336,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:43:59,68.15,68.75,65.6,66.3,45540,278720
1238337,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:44:59,66.8,68.85,66.1,67.2,21880,285680
1238338,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:45:59,67.2,70.45,67.05,67.05,22760,285680
1238339,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:46:59,66.65,67.7,63.85,66.0,26700,285680
1238340,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:47:59,66.4,69.85,66.4,67.8,24780,295980
1238341,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:48:59,68.05,68.15,66.2,67.4,16180,295980
1238342,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:49:59,67.4,69.25,66.55,68.65,12640,295980
1238343,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:50:59,68.6,70.85,68.05,68.6,27320,305000
1238344,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:51:59,68.5,71.0,68.5,70.3,26280,305000
1238345,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:52:59,70.6,70.95,67.05,68.05,27480,305000
1238346,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:53:59,68.05,69.7,66.1,69.7,15200,314660
1238347,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:54:59,70.05,75.3,69.9,73.25,31360,314660
1238348,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:55:59,73.7,79.15,73.0,77.35,42420,314660
1238349,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:56:59,77.25,77.5,70.35,70.85,43300,312340
1238350,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:57:59,71.0,74.6,69.85,70.0,21600,312340
1238351,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:58:59,69.65,73.4,68.45,70.95,18420,312340
1238352,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,09:59:59,71.4,74.75,70.65,74.05,17040,317220
1238353,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:00:59,74.15,81.15,73.55,77.3,44220,317220
1238354,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:01:59,77.0,79.1,76.05,77.9,20300,317220
1238355,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:02:59,78.25,79.2,73.15,74.8,39180,330320
1238356,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:03:59,74.75,75.0,72.55,72.7,27100,330320
1238357,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:04:59,72.35,72.55,70.15,71.55,19780,330320
1238358,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:05:59,71.8,71.85,68.1,68.5,25660,330960
1238359,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:06:59,68.7,68.7,62.85,64.95,33100,330960
1238360,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:07:59,64.65,66.0,62.05,65.2,27560,330960
1238361,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:08:59,65.75,67.25,65.25,66.7,16400,321740
1238362,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:09:59,66.55,66.7,64.5,64.9,21980,321740
1238363,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:10:59,64.55,67.65,63.85,67.65,14080,321740
1238364,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:11:59,67.45,68.45,65.75,66.1,17180,319080
1238365,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:12:59,65.95,66.35,64.0,65.85,12120,319080
1238366,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:13:59,65.6,65.6,62.75,63.3,17400,319080
1238367,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:14:59,63.3,64.0,62.5,63.3,10660,314500
1238368,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:15:59,63.55,63.55,61.7,61.9,16240,314500
1238369,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:16:59,61.75,61.75,54.5,55.3,56280,314500
1238370,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:17:59,55.15,57.25,55.0,55.9,41040,306380
1238371,BANKNIFTY04JUN2021500CE.NFO,2020-06-01,10:18:59,56.0,56.65,53.25,53.25,38020,306380
